Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2016,TX,Texas,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Never used E-cigarettes,Overall,Overall,"9,386",76.39,74.82,77.96,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,48,BO1,CAT1,_ECIGSTS,RESP218,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"3,030",22.98,21.49,24.47,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC55,48,BO1,CAT1,_SMOKER3,RESP070,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"6,682",62.76,61.04,64.48,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC55,48,BO1,CAT1,_SMOKER3,RESP071,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"2,386",73.08,69.59,76.57,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,48,BO1,CAT1,_MAM5021,RESP186,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,743,26.92,23.43,30.41,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,48,BO1,CAT1,_MAM5021,RESP187,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,657",66.45,63.53,69.37,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,48,BO1,CAT1,_RFMAM2Y,RESP046,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,488",33.55,30.63,36.47,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,48,BO1,CAT1,_RFMAM2Y,RESP054,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"2,064",75.01,71.8,78.22,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC42,48,BO1,CAT1,_RFPAP33,RESP188,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,601,24.99,21.78,28.2,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC42,48,BO1,CAT1,_RFPAP33,RESP189,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,E-Cigarette Use,E-Cigarette Use,Current E-cigarette user,Not currently using E-cigarettes,Overall,Overall,"10,810",95.27,94.47,96.07,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,48,BO1,CAT1,_CURECIG,RESP213,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,E-Cigarette Use,E-Cigarette Use,Current E-cigarette user,Current E-cigarette user,Overall,Overall,357,4.73,3.93,5.53,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,48,BO1,CAT1,_CURECIG,RESP214,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Current E-cigarette user - every day,Overall,Overall,140,1.83,1.36,2.3,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,48,BO1,CAT1,_ECIGSTS,RESP215,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Current E-cigarette user - some days,Overall,Overall,217,2.9,2.23,3.57,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,48,BO1,CAT1,_ECIGSTS,RESP216,"(31.827240407000488, -99.42677020599967)"
2016,TX,Texas,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Former E-cigarette user,Overall,Overall,"1,424",18.88,17.45,20.31,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,48,BO1,CAT1,_ECIGSTS,RESP217,"(31.827240407000488, -99.42677020599967)"
2016,UT,Utah,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,"2,851",31.7,30.45,32.95,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC03,49,BO1,CAT1,DRNKANY5,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,"7,698",68.3,67.05,69.55,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC03,49,BO1,CAT1,DRNKANY5,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,954,12.5,11.54,13.46,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC07,49,BO1,CAT1,_RFBING5,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"9,538",87.5,86.54,88.46,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC07,49,BO1,CAT1,_RFBING5,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Do not meet criteria for heavy drinking,Overall,Overall,"10,058",95.24,94.65,95.83,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC30,49,BO1,CAT1,_RFDRHV5,RESP205,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Meet criteria for heavy drinking,Overall,Overall,423,4.76,4.17,5.35,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC30,49,BO1,CAT1,_RFDRHV5,RESP206,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,103",19.79,18.89,20.69,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC05,49,BO1,CAT1,_DRDXAR1,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,"7,820",80.21,79.31,81.11,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC05,49,BO1,CAT1,_DRDXAR1,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,908,8.25,7.54,8.96,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,49,BO1,CAT1,_CASTHM1,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,"9,996",91.75,91.04,92.46,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,49,BO1,CAT1,_CASTHM1,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,471",13.78,12.88,14.68,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,49,BO1,CAT1,_LTASTH1,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,"9,476",86.22,85.32,87.12,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,49,BO1,CAT1,_LTASTH1,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,424,2.45,2.14,2.76,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"10,504",97.55,97.24,97.86,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDCRHD4,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,455,2.73,2.38,3.08,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDINFR4,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,"10,485",97.27,96.92,97.62,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDINFR4,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,324,2.16,1.83,2.49,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDSTRK3,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,"10,639",97.84,97.51,98.17,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDSTRK3,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,541,3.86,3.41,4.31,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC14,49,BO1,CAT1,CHCCOPD1,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,"10,390",96.14,95.69,96.59,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC14,49,BO1,CAT1,CHCCOPD1,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,"2,266",21.52,20.44,22.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC17,49,BO1,CAT1,ADDEPEV2,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,"8,678",78.48,77.4,79.56,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC17,49,BO1,CAT1,ADDEPEV2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,"1,126",7.24,6.67,7.81,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,49,BO1,CAT1,DIABETE3,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"Yes, pregnancy-related",Overall,Overall,136,1.42,1.11,1.73,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,49,BO1,CAT1,DIABETE3,RESP051,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"No, pre-diabetes or borderline diabetes",Overall,Overall,156,1.22,0.95,1.49,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,49,BO1,CAT1,DIABETE3,RESP052,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,No,Overall,Overall,"9,554",90.12,89.43,90.81,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,49,BO1,CAT1,DIABETE3,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,Overall,Overall,396,2.58,2.23,2.93,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC35,49,BO1,CAT1,CHCKIDNY,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,No,Overall,Overall,"10,564",97.42,97.07,97.77,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC35,49,BO1,CAT1,CHCKIDNY,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,944,5.57,5.06,6.08,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC40,49,BO1,CAT1,CHCOCNCR,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"10,017",94.43,93.92,94.94,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC40,49,BO1,CAT1,CHCOCNCR,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,Yes,Overall,Overall,"1,223",7.17,6.66,7.68,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC53,49,BO1,CAT1,CHCSCNCR,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,No,Overall,Overall,"9,729",92.83,92.32,93.34,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC53,49,BO1,CAT1,CHCSCNCR,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Blood Stool Test,Aged 50-75 had a blood stool test within the past 3 years,Received a home FOBT,Overall,Overall,6,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS04,TOPIC08,49,BO1,CAT1,_FOBTFS,RESP209,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Blood Stool Test,Aged 50-75 had a blood stool test within the past 3 years,Did not receive a home FOBT,Overall,Overall,"4,252",99.81,99.63,99.99,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC08,49,BO1,CAT1,_FOBTFS,RESP210,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,146,2.76,2.17,3.35,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC08,49,BO1,CAT1,_RFBLDS3,RESP190,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"4,274",97.24,96.65,97.83,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC08,49,BO1,CAT1,_RFBLDS3,RESP191,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Sigmoidoscopy,Aged 50-75 had a sigmoidoscopy within the past 5 years,Received a sigmoidoscopy,Overall,Overall,24,1.62,0.78,2.46,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC52,49,BO1,CAT1,_FS5YR,RESP211,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Sigmoidoscopy,Aged 50-75 had a sigmoidoscopy within the past 5 years,Did not receive a sigmoidoscopy,Overall,Overall,"1,864",98.38,97.54,99.22,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC52,49,BO1,CAT1,_FS5YR,RESP212,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,236",71.84,69.94,73.74,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC64,49,BO1,CAT1,_CRCREC,RESP192,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,117",28.16,26.26,30.06,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC64,49,BO1,CAT1,_CRCREC,RESP193,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Colonoscopy,Aged 50-75 had a colonoscopy in the past 10 years,Received a colonoscopy,Overall,Overall,"3,171",70.5,68.58,72.42,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC68,49,BO1,CAT1,_COL10YR,RESP207,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Colorectal Cancer Screening,Colonoscopy,Aged 50-75 had a colonoscopy in the past 10 years,Did not receive a colonoscopy,Overall,Overall,"1,176",29.5,27.58,31.42,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC68,49,BO1,CAT1,_COL10YR,RESP208,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Age,What is your age?,18-24 years,Overall,Overall,895,16.36,15.24,17.48,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,49,BO1,CAT1,AGE,RESP010,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Age,What is your age?,25-34 years,Overall,Overall,"1,415",20.62,19.46,21.78,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,49,BO1,CAT1,AGE,RESP011,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"1,851",19.29,18.27,20.31,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,49,BO1,CAT1,AGE,RESP012,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,648",14.91,14.05,15.77,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,49,BO1,CAT1,AGE,RESP013,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"2,002",13.54,12.8,14.28,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,49,BO1,CAT1,AGE,RESP014,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Age,What is your age?,65+ years,Overall,Overall,"3,177",15.28,14.59,15.97,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,49,BO1,CAT1,AGE,RESP015,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,412,3.39,2.92,3.86,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,BLIND,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"10,292",96.61,96.14,97.08,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,BLIND,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,949,8.99,8.21,9.77,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DECIDE,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"9,703",91.01,90.23,91.79,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DECIDE,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,576,4.65,4.1,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DIFFALON,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"10,101",95.35,94.8,95.9,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DIFFALON,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,291,2.03,1.7,2.36,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DIFFDRES,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"10,399",97.97,97.64,98.3,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DIFFDRES,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"1,281",8.2,7.57,8.83,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DIFFWALK,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"9,395",91.8,91.17,92.43,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,49,BO1,CAT1,DIFFWALK,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,511,9.54,8.52,10.56,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,49,BO1,CAT1,EDUCA,RESP021,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"2,780",24.37,23.27,25.47,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,49,BO1,CAT1,EDUCA,RESP022,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"3,667",39.25,37.98,40.52,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,49,BO1,CAT1,EDUCA,RESP023,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"3,993",26.84,25.84,27.84,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,49,BO1,CAT1,EDUCA,RESP024,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,180,1.83,1.48,2.18,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP027,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,157,1.99,1.56,2.42,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP028,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,Student,Overall,Overall,363,5.89,5.16,6.62,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP030,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"2,699",13.8,13.11,14.49,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP031,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,406,3.33,2.88,3.78,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP032,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"4,959",54.63,53.36,55.9,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP137,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,"1,117",10,9.24,10.76,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP141,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,"1,000",8.53,7.84,9.22,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,49,BO1,CAT1,EMPLOY1,RESP172,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,498,5.99,5.28,6.7,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,49,BO1,CAT1,INCOME,RESP016,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,"1,153",12.75,11.77,13.73,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,49,BO1,CAT1,INCOME,RESP017,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,868,9.96,9.04,10.88,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,49,BO1,CAT1,INCOME,RESP018,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,"1,349",14.62,13.62,15.62,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,49,BO1,CAT1,INCOME,RESP019,"(39.360700171000474, -111.58713063499971)"
